Selected parameters are:
1 Height, km
2 O, cm-3 
3 N2, cm-3
4 O2, cm-3
5 He, cm-3 
6 Ar, cm-3
7 H, cm-3
8 N, cm-3

      1          2          3          4          5          6          7          8
  510.0  2.690E+06  6.603E+03  7.656E+01  5.163E+06  2.098E-02  2.764E+05  1.070E+04
  511.0  2.631E+06  6.353E+03  7.325E+01  5.134E+06  1.985E-02  2.760E+05  1.050E+04
  512.0  2.574E+06  6.112E+03  7.008E+01  5.106E+06  1.879E-02  2.757E+05  1.030E+04
  513.0  2.518E+06  5.880E+03  6.705E+01  5.078E+06  1.778E-02  2.753E+05  1.010E+04
  514.0  2.463E+06  5.657E+03  6.416E+01  5.050E+06  1.682E-02  2.749E+05  9.906E+03
  515.0  2.409E+06  5.443E+03  6.139E+01  5.022E+06  1.592E-02  2.745E+05  9.717E+03
  516.0  2.356E+06  5.237E+03  5.874E+01  4.995E+06  1.507E-02  2.741E+05  9.531E+03
  517.0  2.305E+06  5.038E+03  5.620E+01  4.967E+06  1.426E-02  2.738E+05  9.349E+03
  518.0  2.255E+06  4.848E+03  5.378E+01  4.940E+06  1.349E-02  2.734E+05  9.170E+03
  519.0  2.205E+06  4.664E+03  5.146E+01  4.913E+06  1.277E-02  2.730E+05  8.995E+03
  520.0  2.157E+06  4.488E+03  4.924E+01  4.886E+06  1.208E-02  2.726E+05  8.823E+03
  521.0  2.110E+06  4.318E+03  4.712E+01  4.859E+06  1.144E-02  2.723E+05  8.655E+03
  522.0  2.064E+06  4.155E+03  4.508E+01  4.832E+06  1.082E-02  2.719E+05  8.490E+03
  523.0  2.019E+06  3.998E+03  4.314E+01  4.806E+06  1.024E-02  2.715E+05  8.328E+03
  524.0  1.975E+06  3.847E+03  4.128E+01  4.779E+06  9.696E-03  2.711E+05  8.169E+03
  525.0  1.932E+06  3.701E+03  3.951E+01  4.753E+06  9.177E-03  2.708E+05  8.013E+03
  526.0  1.890E+06  3.561E+03  3.781E+01  4.727E+06  8.686E-03  2.704E+05  7.860E+03
  527.0  1.849E+06  3.427E+03  3.618E+01  4.701E+06  8.221E-03  2.700E+05  7.710E+03
  528.0  1.809E+06  3.298E+03  3.462E+01  4.675E+06  7.781E-03  2.696E+05  7.563E+03
  529.0  1.770E+06  3.173E+03  3.313E+01  4.650E+06  7.365E-03  2.693E+05  7.419E+03
  530.0  1.731E+06  3.053E+03  3.171E+01  4.624E+06  6.972E-03  2.689E+05  7.278E+03
  531.0  1.694E+06  2.938E+03  3.035E+01  4.599E+06  6.599E-03  2.685E+05  7.139E+03
  532.0  1.657E+06  2.827E+03  2.904E+01  4.574E+06  6.246E-03  2.682E+05  7.004E+03
  533.0  1.621E+06  2.721E+03  2.779E+01  4.549E+06  5.913E-03  2.678E+05  6.870E+03
  534.0  1.586E+06  2.618E+03  2.660E+01  4.524E+06  5.597E-03  2.674E+05  6.740E+03
  535.0  1.551E+06  2.520E+03  2.546E+01  4.499E+06  5.298E-03  2.671E+05  6.611E+03
  536.0  1.518E+06  2.425E+03  2.437E+01  4.474E+06  5.016E-03  2.667E+05  6.486E+03
  537.0  1.485E+06  2.334E+03  2.332E+01  4.450E+06  4.748E-03  2.663E+05  6.362E+03
  538.0  1.453E+06  2.246E+03  2.232E+01  4.426E+06  4.495E-03  2.660E+05  6.242E+03
  539.0  1.421E+06  2.161E+03  2.136E+01  4.401E+06  4.255E-03  2.656E+05  6.123E+03
  540.0  1.390E+06  2.080E+03  2.045E+01  4.377E+06  4.028E-03  2.652E+05  6.007E+03
  541.0  1.360E+06  2.002E+03  1.957E+01  4.353E+06  3.814E-03  2.649E+05  5.893E+03
  542.0  1.331E+06  1.926E+03  1.873E+01  4.330E+06  3.610E-03  2.645E+05  5.781E+03
  543.0  1.302E+06  1.854E+03  1.793E+01  4.306E+06  3.418E-03  2.642E+05  5.671E+03
  544.0  1.274E+06  1.784E+03  1.716E+01  4.283E+06  3.236E-03  2.638E+05  5.564E+03
  545.0  1.246E+06  1.717E+03  1.643E+01  4.259E+06  3.064E-03  2.634E+05  5.458E+03
  546.0  1.219E+06  1.653E+03  1.572E+01  4.236E+06  2.901E-03  2.631E+05  5.355E+03
  547.0  1.193E+06  1.591E+03  1.505E+01  4.213E+06  2.746E-03  2.627E+05  5.253E+03
  548.0  1.167E+06  1.531E+03  1.441E+01  4.190E+06  2.600E-03  2.624E+05  5.154E+03
  549.0  1.142E+06  1.474E+03  1.379E+01  4.167E+06  2.462E-03  2.620E+05  5.056E+03
  550.0  1.117E+06  1.418E+03  1.320E+01  4.144E+06  2.331E-03  2.616E+05  4.960E+03
  551.0  1.093E+06  1.365E+03  1.264E+01  4.122E+06  2.207E-03  2.613E+05  4.866E+03
  552.0  1.069E+06  1.314E+03  1.210E+01  4.099E+06  2.090E-03  2.609E+05  4.774E+03
  553.0  1.046E+06  1.265E+03  1.158E+01  4.077E+06  1.979E-03  2.606E+05  4.684E+03
  554.0  1.024E+06  1.217E+03  1.108E+01  4.055E+06  1.874E-03  2.602E+05  4.595E+03
  555.0  1.002E+06  1.172E+03  1.061E+01  4.033E+06  1.775E-03  2.599E+05  4.508E+03
  556.0  9.799E+05  1.128E+03  1.016E+01  4.011E+06  1.680E-03  2.595E+05  4.423E+03
  557.0  9.588E+05  1.086E+03  9.725E+00  3.989E+06  1.591E-03  2.592E+05  4.340E+03
  558.0  9.381E+05  1.045E+03  9.310E+00  3.967E+06  1.507E-03  2.588E+05  4.258E+03
  559.0  9.179E+05  1.006E+03  8.913E+00  3.946E+06  1.427E-03  2.585E+05  4.177E+03
  560.0  8.981E+05  9.682E+02  8.533E+00  3.924E+06  1.351E-03  2.581E+05  4.098E+03
  561.0  8.788E+05  9.320E+02  8.170E+00  3.903E+06  1.280E-03  2.577E+05  4.021E+03
  562.0  8.599E+05  8.972E+02  7.821E+00  3.882E+06  1.212E-03  2.574E+05  3.945E+03
  563.0  8.413E+05  8.637E+02  7.488E+00  3.861E+06  1.148E-03  2.570E+05  3.871E+03
  564.0  8.232E+05  8.314E+02  7.169E+00  3.840E+06  1.087E-03  2.567E+05  3.798E+03
  565.0  8.055E+05  8.003E+02  6.864E+00  3.819E+06  1.029E-03  2.563E+05  3.726E+03
  566.0  7.882E+05  7.704E+02  6.572E+00  3.798E+06  9.749E-04  2.560E+05  3.656E+03
  567.0  7.712E+05  7.417E+02  6.292E+00  3.778E+06  9.234E-04  2.557E+05  3.587E+03
  568.0  7.547E+05  7.140E+02  6.025E+00  3.757E+06  8.745E-04  2.553E+05  3.519E+03
  569.0  7.384E+05  6.874E+02  5.768E+00  3.737E+06  8.283E-04  2.550E+05  3.453E+03
  570.0  7.226E+05  6.617E+02  5.523E+00  3.717E+06  7.845E-04  2.546E+05  3.388E+03
  571.0  7.070E+05  6.370E+02  5.288E+00  3.697E+06  7.431E-04  2.543E+05  3.324E+03
  572.0  6.919E+05  6.133E+02  5.064E+00  3.677E+06  7.038E-04  2.539E+05  3.262E+03
  573.0  6.770E+05  5.904E+02  4.849E+00  3.657E+06  6.666E-04  2.536E+05  3.200E+03
  574.0  6.625E+05  5.684E+02  4.643E+00  3.637E+06  6.314E-04  2.532E+05  3.140E+03
  575.0  6.483E+05  5.473E+02  4.446E+00  3.617E+06  5.981E-04  2.529E+05  3.081E+03
  576.0  6.344E+05  5.269E+02  4.257E+00  3.598E+06  5.665E-04  2.526E+05  3.023E+03
  577.0  6.207E+05  5.073E+02  4.076E+00  3.578E+06  5.367E-04  2.522E+05  2.966E+03
  578.0  6.074E+05  4.884E+02  3.903E+00  3.559E+06  5.084E-04  2.519E+05  2.911E+03
  579.0  5.944E+05  4.702E+02  3.738E+00  3.540E+06  4.816E-04  2.515E+05  2.856E+03
  580.0  5.817E+05  4.527E+02  3.579E+00  3.521E+06  4.562E-04  2.512E+05  2.802E+03
  581.0  5.692E+05  4.359E+02  3.428E+00  3.502E+06  4.321E-04  2.508E+05  2.750E+03
  582.0  5.570E+05  4.197E+02  3.282E+00  3.483E+06  4.094E-04  2.505E+05  2.698E+03
  583.0  5.451E+05  4.041E+02  3.143E+00  3.464E+06  3.878E-04  2.502E+05  2.648E+03
  584.0  5.334E+05  3.891E+02  3.010E+00  3.445E+06  3.674E-04  2.498E+05  2.598E+03
  585.0  5.220E+05  3.746E+02  2.883E+00  3.427E+06  3.480E-04  2.495E+05  2.549E+03
  586.0  5.109E+05  3.607E+02  2.761E+00  3.408E+06  3.297E-04  2.492E+05  2.502E+03
  587.0  4.999E+05  3.473E+02  2.644E+00  3.390E+06  3.124E-04  2.488E+05  2.455E+03
  588.0  4.893E+05  3.344E+02  2.532E+00  3.371E+06  2.960E-04  2.485E+05  2.409E+03
  589.0  4.788E+05  3.220E+02  2.425E+00  3.353E+06  2.804E-04  2.481E+05  2.364E+03
  590.0  4.686E+05  3.101E+02  2.323E+00  3.335E+06  2.657E-04  2.478E+05  2.319E+03
  591.0  4.586E+05  2.986E+02  2.224E+00  3.317E+06  2.517E-04  2.475E+05  2.276E+03
  592.0  4.488E+05  2.875E+02  2.130E+00  3.299E+06  2.385E-04  2.471E+05  2.233E+03
  593.0  4.392E+05  2.769E+02  2.040E+00  3.282E+06  2.260E-04  2.468E+05  2.192E+03
  594.0  4.298E+05  2.666E+02  1.954E+00  3.264E+06  2.141E-04  2.465E+05  2.151E+03
  595.0  4.206E+05  2.567E+02  1.872E+00  3.247E+06  2.029E-04  2.461E+05  2.110E+03
  596.0  4.117E+05  2.472E+02  1.793E+00  3.229E+06  1.922E-04  2.458E+05  2.071E+03
  597.0  4.029E+05  2.381E+02  1.717E+00  3.212E+06  1.821E-04  2.455E+05  2.032E+03
  598.0  3.943E+05  2.293E+02  1.645E+00  3.194E+06  1.726E-04  2.452E+05  1.994E+03
  599.0  3.859E+05  2.208E+02  1.575E+00  3.177E+06  1.635E-04  2.448E+05  1.957E+03
  600.0  3.777E+05  2.126E+02  1.509E+00  3.160E+06  1.550E-04  2.445E+05  1.921E+03
  601.0  3.696E+05  2.048E+02  1.445E+00  3.143E+06  1.468E-04  2.442E+05  1.885E+03
  602.0  3.618E+05  1.972E+02  1.384E+00  3.126E+06  1.391E-04  2.438E+05  1.850E+03
  603.0  3.541E+05  1.899E+02  1.326E+00  3.110E+06  1.319E-04  2.435E+05  1.815E+03
  604.0  3.465E+05  1.829E+02  1.270E+00  3.093E+06  1.250E-04  2.432E+05  1.781E+03
  605.0  3.392E+05  1.761E+02  1.217E+00  3.076E+06  1.184E-04  2.429E+05  1.748E+03
  606.0  3.319E+05  1.696E+02  1.166E+00  3.060E+06  1.122E-04  2.425E+05  1.715E+03
  607.0  3.249E+05  1.634E+02  1.117E+00  3.043E+06  1.063E-04  2.422E+05  1.683E+03
  608.0  3.180E+05  1.573E+02  1.070E+00  3.027E+06  1.008E-04  2.419E+05  1.652E+03
  609.0  3.112E+05  1.515E+02  1.025E+00  3.011E+06  9.551E-05  2.416E+05  1.621E+03
  610.0  3.046E+05  1.459E+02  9.815E-01  2.995E+06  9.052E-05  2.412E+05  1.591E+03
  611.0  2.981E+05  1.406E+02  9.403E-01  2.979E+06  8.579E-05  2.409E+05  1.562E+03
  612.0  2.918E+05  1.354E+02  9.008E-01  2.963E+06  8.131E-05  2.406E+05  1.532E+03
  613.0  2.856E+05  1.304E+02  8.630E-01  2.947E+06  7.706E-05  2.403E+05  1.504E+03
  614.0  2.796E+05  1.256E+02  8.267E-01  2.931E+06  7.304E-05  2.399E+05  1.476E+03
  615.0  2.736E+05  1.210E+02  7.920E-01  2.916E+06  6.923E-05  2.396E+05  1.449E+03
  616.0  2.678E+05  1.165E+02  7.588E-01  2.900E+06  6.561E-05  2.393E+05  1.422E+03
  617.0  2.621E+05  1.122E+02  7.269E-01  2.885E+06  6.219E-05  2.390E+05  1.395E+03
  618.0  2.566E+05  1.081E+02  6.964E-01  2.869E+06  5.895E-05  2.387E+05  1.369E+03
  619.0  2.511E+05  1.041E+02  6.672E-01  2.854E+06  5.587E-05  2.383E+05  1.344E+03
  620.0  2.458E+05  1.003E+02  6.393E-01  2.839E+06  5.296E-05  2.380E+05  1.319E+03
  621.0  2.406E+05  9.660E+01  6.125E-01  2.823E+06  5.020E-05  2.377E+05  1.294E+03
  622.0  2.355E+05  9.305E+01  5.868E-01  2.808E+06  4.759E-05  2.374E+05  1.270E+03
  623.0  2.305E+05  8.963E+01  5.622E-01  2.793E+06  4.511E-05  2.371E+05  1.247E+03
  624.0  2.257E+05  8.633E+01  5.387E-01  2.778E+06  4.276E-05  2.368E+05  1.224E+03
  625.0  2.209E+05  8.316E+01  5.161E-01  2.764E+06  4.053E-05  2.364E+05  1.201E+03
  626.0  2.162E+05  8.011E+01  4.945E-01  2.749E+06  3.843E-05  2.361E+05  1.179E+03
  627.0  2.116E+05  7.717E+01  4.739E-01  2.734E+06  3.643E-05  2.358E+05  1.157E+03
  628.0  2.072E+05  7.434E+01  4.540E-01  2.720E+06  3.453E-05  2.355E+05  1.136E+03
  629.0  2.028E+05  7.161E+01  4.350E-01  2.705E+06  3.274E-05  2.352E+05  1.115E+03
  630.0  1.985E+05  6.898E+01  4.169E-01  2.691E+06  3.103E-05  2.349E+05  1.094E+03
  631.0  1.943E+05  6.645E+01  3.994E-01  2.676E+06  2.942E-05  2.345E+05  1.074E+03
  632.0  1.902E+05  6.402E+01  3.828E-01  2.662E+06  2.789E-05  2.342E+05  1.054E+03
  633.0  1.862E+05  6.167E+01  3.668E-01  2.648E+06  2.645E-05  2.339E+05  1.034E+03
  634.0  1.823E+05  5.941E+01  3.514E-01  2.634E+06  2.507E-05  2.336E+05  1.015E+03
  635.0  1.784E+05  5.724E+01  3.368E-01  2.620E+06  2.377E-05  2.333E+05  9.965E+02
  636.0  1.747E+05  5.514E+01  3.227E-01  2.606E+06  2.254E-05  2.330E+05  9.780E+02
  637.0  1.710E+05  5.312E+01  3.093E-01  2.592E+06  2.137E-05  2.327E+05  9.600E+02
  638.0  1.674E+05  5.118E+01  2.964E-01  2.578E+06  2.026E-05  2.324E+05  9.422E+02
  639.0  1.638E+05  4.931E+01  2.840E-01  2.565E+06  1.921E-05  2.321E+05  9.249E+02
  640.0  1.604E+05  4.750E+01  2.722E-01  2.551E+06  1.821E-05  2.318E+05  9.078E+02
  641.0  1.570E+05  4.577E+01  2.608E-01  2.538E+06  1.727E-05  2.314E+05  8.910E+02
  642.0  1.537E+05  4.409E+01  2.500E-01  2.524E+06  1.638E-05  2.311E+05  8.746E+02
  643.0  1.505E+05  4.248E+01  2.395E-01  2.511E+06  1.553E-05  2.308E+05  8.585E+02
  644.0  1.473E+05  4.093E+01  2.296E-01  2.497E+06  1.472E-05  2.305E+05  8.426E+02
  645.0  1.442E+05  3.944E+01  2.200E-01  2.484E+06  1.396E-05  2.302E+05  8.271E+02
  646.0  1.412E+05  3.800E+01  2.109E-01  2.471E+06  1.324E-05  2.299E+05  8.119E+02
  647.0  1.382E+05  3.661E+01  2.021E-01  2.458E+06  1.255E-05  2.296E+05  7.969E+02
  648.0  1.353E+05  3.527E+01  1.937E-01  2.445E+06  1.190E-05  2.293E+05  7.822E+02
  649.0  1.325E+05  3.399E+01  1.856E-01  2.432E+06  1.129E-05  2.290E+05  7.678E+02
  650.0  1.297E+05  3.275E+01  1.779E-01  2.419E+06  1.071E-05  2.287E+05  7.537E+02
  651.0  1.270E+05  3.155E+01  1.705E-01  2.406E+06  1.015E-05  2.284E+05  7.398E+02
  652.0  1.243E+05  3.040E+01  1.634E-01  2.394E+06  9.628E-06  2.281E+05  7.262E+02
  653.0  1.217E+05  2.930E+01  1.566E-01  2.381E+06  9.130E-06  2.278E+05  7.129E+02
  654.0  1.191E+05  2.823E+01  1.501E-01  2.368E+06  8.659E-06  2.275E+05  6.998E+02
  655.0  1.166E+05  2.720E+01  1.439E-01  2.356E+06  8.212E-06  2.272E+05  6.869E+02
  656.0  1.142E+05  2.621E+01  1.379E-01  2.343E+06  7.788E-06  2.269E+05  6.743E+02
  657.0  1.118E+05  2.526E+01  1.322E-01  2.331E+06  7.386E-06  2.266E+05  6.619E+02
  658.0  1.094E+05  2.434E+01  1.267E-01  2.319E+06  7.005E-06  2.263E+05  6.498E+02
  659.0  1.072E+05  2.345E+01  1.215E-01  2.306E+06  6.644E-06  2.260E+05  6.378E+02
  660.0  1.049E+05  2.260E+01  1.164E-01  2.294E+06  6.302E-06  2.257E+05  6.261E+02
  661.0  1.027E+05  2.178E+01  1.116E-01  2.282E+06  5.977E-06  2.254E+05  6.146E+02
  662.0  1.006E+05  2.099E+01  1.070E-01  2.270E+06  5.669E-06  2.251E+05  6.034E+02
  663.0  9.846E+04  2.022E+01  1.026E-01  2.258E+06  5.377E-06  2.248E+05  5.923E+02
  664.0  9.640E+04  1.949E+01  9.831E-02  2.246E+06  5.100E-06  2.245E+05  5.814E+02
  665.0  9.438E+04  1.878E+01  9.424E-02  2.234E+06  4.838E-06  2.242E+05  5.708E+02
  666.0  9.241E+04  1.810E+01  9.034E-02  2.223E+06  4.589E-06  2.239E+05  5.603E+02
  667.0  9.048E+04  1.744E+01  8.660E-02  2.211E+06  4.353E-06  2.236E+05  5.501E+02
  668.0  8.859E+04  1.681E+01  8.302E-02  2.199E+06  4.129E-06  2.233E+05  5.400E+02
  669.0  8.674E+04  1.620E+01  7.958E-02  2.188E+06  3.916E-06  2.230E+05  5.301E+02
  670.0  8.492E+04  1.561E+01  7.629E-02  2.176E+06  3.715E-06  2.227E+05  5.204E+02
  671.0  8.315E+04  1.505E+01  7.314E-02  2.165E+06  3.524E-06  2.224E+05  5.109E+02
  672.0  8.141E+04  1.450E+01  7.012E-02  2.153E+06  3.343E-06  2.221E+05  5.015E+02
  673.0  7.972E+04  1.397E+01  6.722E-02  2.142E+06  3.171E-06  2.218E+05  4.924E+02
  674.0  7.805E+04  1.347E+01  6.445E-02  2.131E+06  3.009E-06  2.216E+05  4.834E+02
  675.0  7.642E+04  1.298E+01  6.179E-02  2.120E+06  2.854E-06  2.213E+05  4.745E+02
  676.0  7.483E+04  1.251E+01  5.924E-02  2.108E+06  2.708E-06  2.210E+05  4.659E+02
  677.0  7.327E+04  1.206E+01  5.679E-02  2.097E+06  2.569E-06  2.207E+05  4.574E+02
  678.0  7.174E+04  1.162E+01  5.445E-02  2.086E+06  2.437E-06  2.204E+05  4.490E+02
  679.0  7.025E+04  1.120E+01  5.220E-02  2.075E+06  2.312E-06  2.201E+05  4.408E+02
  680.0  6.879E+04  1.080E+01  5.005E-02  2.064E+06  2.194E-06  2.198E+05  4.328E+02
  681.0  6.735E+04  1.041E+01  4.799E-02  2.054E+06  2.081E-06  2.195E+05  4.249E+02
  682.0  6.595E+04  1.003E+01  4.601E-02  2.043E+06  1.974E-06  2.192E+05  4.171E+02
  683.0  6.458E+04  9.667E+00  4.412E-02  2.032E+06  1.873E-06  2.189E+05  4.095E+02
  684.0  6.323E+04  9.318E+00  4.230E-02  2.022E+06  1.777E-06  2.187E+05  4.020E+02
  685.0  6.192E+04  8.981E+00  4.056E-02  2.011E+06  1.686E-06  2.184E+05  3.947E+02
  686.0  6.063E+04  8.657E+00  3.889E-02  2.000E+06  1.600E-06  2.181E+05  3.875E+02
  687.0  5.937E+04  8.344E+00  3.729E-02  1.990E+06  1.518E-06  2.178E+05  3.805E+02
  688.0  5.814E+04  8.043E+00  3.576E-02  1.979E+06  1.441E-06  2.175E+05  3.735E+02
  689.0  5.693E+04  7.753E+00  3.429E-02  1.969E+06  1.367E-06  2.172E+05  3.667E+02
  690.0  5.575E+04  7.474E+00  3.288E-02  1.959E+06  1.297E-06  2.169E+05  3.601E+02
  691.0  5.459E+04  7.204E+00  3.152E-02  1.949E+06  1.231E-06  2.167E+05  3.535E+02
  692.0  5.346E+04  6.944E+00  3.023E-02  1.938E+06  1.168E-06  2.164E+05  3.471E+02
  693.0  5.235E+04  6.694E+00  2.899E-02  1.928E+06  1.108E-06  2.161E+05  3.408E+02
  694.0  5.126E+04  6.453E+00  2.780E-02  1.918E+06  1.052E-06  2.158E+05  3.346E+02
  695.0  5.020E+04  6.221E+00  2.666E-02  1.908E+06  9.980E-07  2.155E+05  3.285E+02
  696.0  4.916E+04  5.997E+00  2.556E-02  1.898E+06  9.470E-07  2.152E+05  3.225E+02
  697.0  4.814E+04  5.781E+00  2.451E-02  1.888E+06  8.987E-07  2.150E+05  3.167E+02
  698.0  4.714E+04  5.573E+00  2.351E-02  1.878E+06  8.529E-07  2.147E+05  3.109E+02
  699.0  4.616E+04  5.372E+00  2.254E-02  1.869E+06  8.094E-07  2.144E+05  3.053E+02
  700.0  4.521E+04  5.179E+00  2.162E-02  1.859E+06  7.681E-07  2.141E+05  2.997E+02
  701.0  4.427E+04  4.993E+00  2.073E-02  1.849E+06  7.290E-07  2.138E+05  2.943E+02
  702.0  4.335E+04  4.813E+00  1.988E-02  1.839E+06  6.918E-07  2.136E+05  2.890E+02
  703.0  4.246E+04  4.640E+00  1.907E-02  1.830E+06  6.566E-07  2.133E+05  2.837E+02
  704.0  4.158E+04  4.474E+00  1.829E-02  1.820E+06  6.231E-07  2.130E+05  2.786E+02
  705.0  4.072E+04  4.313E+00  1.754E-02  1.811E+06  5.914E-07  2.127E+05  2.735E+02
  706.0  3.988E+04  4.158E+00  1.682E-02  1.801E+06  5.613E-07  2.124E+05  2.686E+02
  707.0  3.905E+04  4.009E+00  1.613E-02  1.792E+06  5.328E-07  2.122E+05  2.637E+02
  708.0  3.825E+04  3.865E+00  1.547E-02  1.783E+06  5.057E-07  2.119E+05  2.589E+02
  709.0  3.746E+04  3.726E+00  1.484E-02  1.773E+06  4.799E-07  2.116E+05  2.543E+02
  710.0  3.668E+04  3.593E+00  1.423E-02  1.764E+06  4.555E-07  2.113E+05  2.496E+02
  711.0  3.592E+04  3.464E+00  1.365E-02  1.755E+06  4.324E-07  2.111E+05  2.451E+02
  712.0  3.518E+04  3.340E+00  1.309E-02  1.746E+06  4.104E-07  2.108E+05  2.407E+02
  713.0  3.446E+04  3.220E+00  1.256E-02  1.737E+06  3.896E-07  2.105E+05  2.363E+02
  714.0  3.375E+04  3.105E+00  1.205E-02  1.728E+06  3.698E-07  2.102E+05  2.321E+02
  715.0  3.305E+04  2.994E+00  1.156E-02  1.719E+06  3.510E-07  2.100E+05  2.279E+02
  716.0  3.237E+04  2.886E+00  1.108E-02  1.710E+06  3.332E-07  2.097E+05  2.238E+02
  717.0  3.170E+04  2.783E+00  1.063E-02  1.701E+06  3.163E-07  2.094E+05  2.197E+02
  718.0  3.105E+04  2.683E+00  1.020E-02  1.692E+06  3.002E-07  2.091E+05  2.158E+02
  719.0  3.041E+04  2.587E+00  9.782E-03  1.683E+06  2.850E-07  2.089E+05  2.119E+02
  720.0  2.978E+04  2.495E+00  9.383E-03  1.675E+06  2.706E-07  2.086E+05  2.080E+02
  721.0  2.917E+04  2.406E+00  9.000E-03  1.666E+06  2.569E-07  2.083E+05  2.043E+02
  722.0  2.857E+04  2.320E+00  8.634E-03  1.657E+06  2.438E-07  2.081E+05  2.006E+02
  723.0  2.798E+04  2.237E+00  8.282E-03  1.649E+06  2.315E-07  2.078E+05  1.970E+02
  724.0  2.740E+04  2.157E+00  7.945E-03  1.640E+06  2.198E-07  2.075E+05  1.934E+02
  725.0  2.684E+04  2.080E+00  7.621E-03  1.632E+06  2.086E-07  2.073E+05  1.899E+02
  726.0  2.629E+04  2.006E+00  7.311E-03  1.623E+06  1.981E-07  2.070E+05  1.865E+02
  727.0  2.575E+04  1.934E+00  7.014E-03  1.615E+06  1.881E-07  2.067E+05  1.832E+02
  728.0  2.522E+04  1.865E+00  6.728E-03  1.606E+06  1.785E-07  2.064E+05  1.799E+02
  729.0  2.470E+04  1.798E+00  6.455E-03  1.598E+06  1.695E-07  2.062E+05  1.766E+02
  730.0  2.419E+04  1.734E+00  6.192E-03  1.590E+06  1.609E-07  2.059E+05  1.735E+02
  731.0  2.370E+04  1.672E+00  5.940E-03  1.582E+06  1.528E-07  2.056E+05  1.703E+02
  732.0  2.321E+04  1.613E+00  5.699E-03  1.573E+06  1.451E-07  2.054E+05  1.673E+02
  733.0  2.273E+04  1.555E+00  5.468E-03  1.565E+06  1.378E-07  2.051E+05  1.643E+02
  734.0  2.227E+04  1.500E+00  5.246E-03  1.557E+06  1.308E-07  2.048E+05  1.613E+02
  735.0  2.181E+04  1.447E+00  5.033E-03  1.549E+06  1.242E-07  2.046E+05  1.584E+02
  736.0  2.136E+04  1.395E+00  4.828E-03  1.541E+06  1.179E-07  2.043E+05  1.556E+02
  737.0  2.093E+04  1.345E+00  4.632E-03  1.533E+06  1.120E-07  2.041E+05  1.528E+02
  738.0  2.050E+04  1.297E+00  4.444E-03  1.525E+06  1.063E-07  2.038E+05  1.500E+02
  739.0  2.008E+04  1.251E+00  4.264E-03  1.517E+06  1.010E-07  2.035E+05  1.473E+02
  740.0  1.967E+04  1.207E+00  4.091E-03  1.510E+06  9.587E-08  2.033E+05  1.447E+02
  741.0  1.926E+04  1.164E+00  3.925E-03  1.502E+06  9.104E-08  2.030E+05  1.421E+02
  742.0  1.887E+04  1.123E+00  3.766E-03  1.494E+06  8.645E-08  2.027E+05  1.395E+02
  743.0  1.848E+04  1.083E+00  3.614E-03  1.486E+06  8.209E-08  2.025E+05  1.370E+02
  744.0  1.810E+04  1.044E+00  3.467E-03  1.479E+06  7.796E-08  2.022E+05  1.346E+02
  745.0  1.773E+04  1.007E+00  3.327E-03  1.471E+06  7.403E-08  2.020E+05  1.322E+02
  746.0  1.737E+04  9.713E-01  3.192E-03  1.464E+06  7.031E-08  2.017E+05  1.298E+02
  747.0  1.702E+04  9.368E-01  3.063E-03  1.456E+06  6.677E-08  2.014E+05  1.275E+02
  748.0  1.667E+04  9.036E-01  2.939E-03  1.448E+06  6.341E-08  2.012E+05  1.252E+02
  749.0  1.633E+04  8.715E-01  2.820E-03  1.441E+06  6.022E-08  2.009E+05  1.230E+02
  750.0  1.599E+04  8.406E-01  2.706E-03  1.434E+06  5.719E-08  2.007E+05  1.208E+02
  751.0  1.567E+04  8.108E-01  2.597E-03  1.426E+06  5.432E-08  2.004E+05  1.186E+02
  752.0  1.535E+04  7.820E-01  2.492E-03  1.419E+06  5.159E-08  2.001E+05  1.165E+02
  753.0  1.503E+04  7.543E-01  2.391E-03  1.412E+06  4.900E-08  1.999E+05  1.144E+02
  754.0  1.473E+04  7.276E-01  2.295E-03  1.404E+06  4.653E-08  1.996E+05  1.123E+02
  755.0  1.443E+04  7.018E-01  2.202E-03  1.397E+06  4.420E-08  1.994E+05  1.103E+02
  756.0  1.413E+04  6.770E-01  2.113E-03  1.390E+06  4.198E-08  1.991E+05  1.084E+02
  757.0  1.385E+04  6.530E-01  2.028E-03  1.383E+06  3.987E-08  1.989E+05  1.064E+02
  758.0  1.356E+04  6.299E-01  1.946E-03  1.376E+06  3.787E-08  1.986E+05  1.045E+02
  759.0  1.329E+04  6.076E-01  1.868E-03  1.369E+06  3.597E-08  1.983E+05  1.027E+02
  760.0  1.302E+04  5.861E-01  1.792E-03  1.362E+06  3.417E-08  1.981E+05  1.008E+02
  761.0  1.275E+04  5.654E-01  1.720E-03  1.355E+06  3.245E-08  1.978E+05  9.904E+01
  762.0  1.249E+04  5.454E-01  1.651E-03  1.348E+06  3.083E-08  1.976E+05  9.727E+01
  763.0  1.224E+04  5.261E-01  1.584E-03  1.341E+06  2.928E-08  1.973E+05  9.554E+01
  764.0  1.199E+04  5.075E-01  1.520E-03  1.334E+06  2.782E-08  1.971E+05  9.383E+01
  765.0  1.174E+04  4.896E-01  1.459E-03  1.327E+06  2.642E-08  1.968E+05  9.216E+01
  766.0  1.151E+04  4.723E-01  1.400E-03  1.320E+06  2.510E-08  1.966E+05  9.052E+01
